,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
32,AAPL,1981-01-29,0.00186668020267,0.00184859182752,0.00188001067118,0.00185996094081,10976000,0.000144296761462,-0.016982,0.472179,0.030569,130.339996,131.779999,128.970001,130.240005,38170000.0,130.240005
33,AAPL,1981-01-30,0.00177334631387,0.00175616235631,0.00177775061358,0.00175879145499,11547200,0.00013644815367,-0.024529,0.470834,0.050947,130.240005,131.649994,128.610001,129.550003,41160000.0,129.550003
34,AAPL,1981-02-02,0.00166445656953,0.00164832776782,0.00167549068184,0.00165762209369,5941600,0.000128599225904,-0.02453,0.468865,0.066042,129.479996,129.479996,125.82,126.910004,44070000.0,126.910004
35,AAPL,1981-02-03,0.00171890141059,0.00170994743584,0.00173841990933,0.0017198802005,4788000,0.000133429212232,0.015095,0.467424,0.044532,126.910004,128.919998,125.889999,128.460007,45950000.0,128.460007
36,AAPL,1981-02-04,0.0017811241483,0.0017715672271,0.00180134919975,0.00178213836956,6966400,0.00013825919856,0.015095,0.466469,0.023588,128.460007,129.710007,127.290001,128.589996,45520000.0,128.589996
37,AAPL,1981-02-05,0.0017811241483,0.0017792696933,0.00180134919975,0.00178213836956,1982400,0.00013825919856,0.0,0.465564,0.017172,128.589996,130.490005,127.989998,129.630005,45320000.0,129.630005
38,AAPL,1981-02-06,0.00178890192052,0.0017792696933,0.00180921529025,0.00178992057065,3466400,0.000138862986847,0.001887,0.464754,0.009247,129.630005,131.809998,129.029999,130.600006,45820000.0,130.600006
39,AAPL,1981-02-09,0.00171112357615,0.00169454256505,0.00171482144902,0.00169653341044,4188800,0.000131618167342,-0.022642,0.463419,0.024342,130.600006,131.389999,128.610001,129.270004,38330000.0,129.270004
40,AAPL,1981-02-10,0.00169556790727,0.00168684016046,0.00171482144902,0.00169653341044,4586400,0.000131618167342,0.0,0.462149,0.017172,129.270004,130.190002,128.050003,129.240005,40820000.0,129.240005
41,AAPL,1981-02-11,0.00164890096288,0.00163292289703,0.00165975837497,0.00164205756699,3460800,0.000127391649329,-0.013209,0.460625,0.023399,129.240005,129.919998,127.599998,128.240005,37770000.0,128.240005
42,AAPL,1981-02-12,0.00163334523178,0.001617517903,0.0016440260681,0.00162649304029,3640000,0.000126184392727,-0.003773,0.459084,0.021511,128.240005,128.949997,126.779999,127.480003,34700000.0,127.480003
