,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
11,ABBV,2013-01-17,0.0231515048149,0.0234957817698,0.0234235649933,0.0235790334117,14424800,0.0222655749514,0.794754,31.01367,1.918739,1472.630005,1485.160034,1472.630005,1480.939941,3706710000.0,1480.939941
12,ABBV,2013-01-18,0.0235918691023,0.0238927125819,0.0236135749869,0.0241617126647,17842200,0.0228157960604,0.81282,31.220686,2.430402,1480.949951,1485.97998,1475.810059,1485.97998,3795740000.0,1485.97998
13,ABBV,2013-01-22,0.0239480460994,0.0238478977405,0.0235415018241,0.0235790334117,15809700,0.0222655749514,-0.81282,31.34007,1.403954,1485.97998,1492.560059,1481.160034,1492.560059,3570950000.0,1492.560059
14,ABBV,2013-01-23,0.0239027144816,0.0242256228323,0.0239149684547,0.024472473595,10981600,0.0231092466416,1.246323,31.526624,2.245079,1492.560059,1496.130005,1489.900024,1494.810059,3552010000.0,1494.810059
15,ABBV,2013-01-24,0.0244725983246,0.0246609670058,0.0243932678238,0.0242523508108,11327100,0.0229013855594,-0.307065,31.670667,1.58048,1494.810059,1502.27002,1489.459961,1494.819946,3699430000.0,1494.819946
16,ABBV,2013-01-25,0.0242977471512,0.0242256228323,0.0240066964457,0.0243429889569,8934600,0.0229869750584,0.126438,31.805202,1.345665,1494.819946,1503.26001,1494.819946,1502.959961,3476290000.0,1502.959961
17,ABBV,2013-01-28,0.0243819357366,0.0242448285526,0.0240525607687,0.0238833214373,7140100,0.0225529128673,-0.641223,31.889165,0.42989,1502.959961,1503.22998,1496.329956,1500.180054,3388540000.0,1500.180054
18,ABBV,2013-01-29,0.0237731949259,0.0239823416245,0.0237511673009,0.0241552391126,8838500,0.0228096833951,0.379317,31.984254,0.518398,1500.180054,1509.349976,1498.089966,1507.839966,3949640000.0,1507.839966
19,ABBV,2013-01-30,0.0238379556752,0.0240271564659,0.0241180825406,0.0239092188829,10841800,0.0225773675901,-0.343191,32.052674,0.035223,1507.839966,1509.939941,1500.109985,1501.959961,3726810000.0,1501.959961
20,ABBV,2013-01-31,0.0238573828638,0.0236430298942,0.0237642713932,0.0237538374466,10720700,0.0224306412841,-0.216753,32.104256,0.355836,1501.959961,1504.189941,1496.76001,1498.109985,3999880000.0,1498.109985
21,ABBV,2013-02-01,0.0238573828638,0.0238158877797,0.023928072547,0.0240710738712,9527500,0.0227302065614,0.442536,32.171264,0.018062,1498.109985,1514.410034,1498.109985,1513.170044,3836320000.0,1513.170044
22,ABBV,2013-02-04,0.0237278633081,0.0238799077013,0.0239477280303,0.0241358152192,6348000,0.0227913413376,0.090312,32.236372,0.111987,1513.170044,1513.170044,1495.02002,1495.709961,3390000000.0,1495.709961
23,ABBV,2013-02-05,0.024232986402,0.0241551995101,0.0243605075931,0.0240840229177,7284400,0.0227424339228,-0.072249,32.293044,0.030706,1495.709961,1514.959961,1495.709961,1511.290039,3618360000.0,1511.290039
24,ABBV,2013-02-06,0.023935093561,0.0238671034609,0.0241508427714,0.0240451764257,5738900,0.0227057518386,-0.054189,32.343015,0.025288,1511.290039,1512.530029,1504.709961,1512.119995,3611570000.0,1512.119995
25,ABBV,2013-02-07,0.0243301268782,0.0240527655869,0.0234563245689,0.0235790334117,9872500,0.0222655749514,-0.650256,32.364132,0.581618,1512.119995,1512.900024,1498.48999,1509.390015,3614580000.0,1509.390015
26,ABBV,2013-02-08,0.0235530127823,0.0233165204836,0.023475982673,0.0234689733145,13858700,0.0221616454256,-0.153531,32.377998,0.613226,1509.390015,1518.310059,1509.390015,1517.930054,2986150000.0,1517.930054
